Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Radiance (W/m^2)
2018-05-22 07:00:00,238.5292395,14.026666666666666,75.90833333333333,1014.0833333333334,99.85833333333333
2018-05-22 08:00:00,248.245716,14.4525,73.39999999999999,1015.0,148.01666666666668
2018-05-22 09:00:00,271.9741605,14.926666666666668,67.185,1015.0,201.67499999999998
2018-05-22 10:00:00,313.318075,15.555,62.27,1015.0,283.84166666666664
2018-05-22 11:00:00,309.9385355,16.048333333333336,60.35166666666667,1015.0,372.55
2018-05-22 12:00:00,324.5199145,17.344166666666666,53.955000000000005,1015.0,659.6666666666666
2018-05-22 13:00:00,299.764083,17.7625,52.25333333333333,1015.0,619.875
2018-05-22 14:00:00,350.3828855,18.378333333333334,48.78,1015.0,635.3083333333333
2018-05-22 15:00:00,430.168816,17.89,52.73500000000001,1015.0,622.3083333333333
2018-05-22 16:00:00,348.7441355,16.743333333333332,60.51583333333334,1015.0,361.14166666666665
2018-05-22 17:00:00,344.1604425,16.055,66.41916666666667,1015.0,246.01666666666665
2018-05-22 18:00:00,286.6647895,15.79,70.07666666666667,1015.0,179.8841666666667
2018-05-22 19:00:00,198.9514605,15.222499999999998,73.52499999999999,1015.0,26.327166666666667
2018-05-22 20:00:00,151.714601,15.018333333333333,76.49166666666666,1015.5,8.190583333333334
2018-05-22 21:00:00,124.7125895,14.725,79.575,1016.0,11.627333333333333
2018-05-22 22:00:00,102.6257355,14.485,81.99166666666666,1016.0,11.815583333333334
2018-05-22 23:00:00,109.479425,14.89,80.14999999999999,1016.0,9.233833333333333
2018-05-23 00:00:00,113.375717,14.964999999999998,80.375,1016.0,7.457083333333333
2018-05-23 01:00:00,108.292533,14.819166666666666,81.84166666666667,1015.75,8.646416666666667
2018-05-23 02:00:00,103.8349145,14.935,81.39166666666667,1015.0,6.613583333333334
2018-05-23 03:00:00,99.422744,15.016666666666666,80.89166666666667,1015.0,9.510166666666667
2018-05-23 04:00:00,101.8570525,14.94,82.29166666666667,1015.0,9.598583333333334
2018-05-23 05:00:00,103.59085,14.579166666666667,83.8,1015.8333333333334,10.652416666666667
2018-05-23 06:00:00,113.109584,14.594166666666666,83.85833333333333,1016.0,44.39666666666667
2018-05-23 07:00:00,297.2911,15.2575,80.425,1016.0,140.9225
2018-05-23 08:00:00,275.898202,17.019166666666667,70.5975,1016.0,408.4916666666666
2018-05-23 09:00:00,297.913825,18.204166666666666,63.3475,1016.0,711.8833333333333
2018-05-23 10:00:00,336.9827175,19.5475,55.57333333333333,1016.0,872.75
2018-05-23 11:00:00,328.5512395,20.088333333333335,52.92166666666666,1016.0,780.6750000000001
2018-05-23 12:00:00,331.3698895,20.00583333333333,55.22083333333333,1015.6666666666666,905.9
2018-05-23 13:00:00,339.192845,18.8025,59.965,1015.3333333333334,785.5416666666666
2018-05-23 14:00:00,358.9227395,19.0775,57.95916666666667,1015.0,616.4833333333333
2018-05-23 15:00:00,356.944222,19.065,56.836666666666666,1015.0,380.52500000000003
2018-05-23 16:00:00,357.2949145,19.155,58.1025,1015.0,453.59999999999997
2018-05-23 17:00:00,338.1508185,18.39916666666667,57.49,1015.0,239.275
2018-05-23 18:00:00,305.3609605,16.915833333333335,61.5925,1015.0,110.70916666666666
2018-05-23 19:00:00,216.9960645,16.578333333333333,59.54,1015.0,15.586333333333334
2018-05-23 20:00:00,152.7815365,15.880833333333333,63.57,1015.8333333333334,4.102333333333333
2018-05-23 21:00:00,121.3184105,15.331666666666665,69.22583333333334,1016.0,6.150666666666667
2018-05-23 22:00:00,107.162888,15.364166666666668,72.04166666666667,1016.0,5.2635
2018-05-23 23:00:00,108.625527,15.511666666666665,73.19166666666666,1015.0833333333334,6.56625
2018-05-24 00:00:00,111.471708,15.76,72.00833333333334,1014.9166666666666,5.044333333333333
2018-05-24 01:00:00,110.641845,15.887500000000001,70.69166666666666,1014.0,5.772749999999999
2018-05-24 02:00:00,110.7941395,15.324166666666665,74.525,1014.0,4.492333333333334
2018-05-24 03:00:00,103.732875,14.909166666666666,78.425,1013.75,5.636666666666667
2018-05-24 04:00:00,105.058733,14.7575,78.5,1013.0,6.1299166666666665
2018-05-24 05:00:00,108.2158395,14.6825,78.075,1013.0,7.877583333333334
2018-05-24 06:00:00,109.1667515,14.895833333333334,77.30833333333334,1013.3333333333334,19.62275
2018-05-24 07:00:00,300.9144855,14.546666666666667,82.93333333333334,1014.0,16.038333333333334
2018-05-24 08:00:00,258.0373565,14.594999999999999,85.8,1014.0,66.89416666666666
2018-05-24 09:00:00,292.320225,14.954545454545455,83.69090909090909,1014.0,87.85363636363637
2018-05-24 10:00:00,303.8764715,15.24,83.0,1014.0,59.92
2018-05-24 11:00:00,323.1905605,15.080833333333333,83.875,1014.0,45.527499999999996
2018-05-24 12:00:00,316.573725,14.743333333333334,85.19166666666668,1014.0833333333334,89.05166666666666
2018-05-24 13:00:00,312.180564,15.1175,83.28333333333333,1014.0,148.17499999999998
2018-05-24 14:00:00,334.9677105,15.64,78.3,1013.4166666666666,357.2916666666667
2018-05-24 15:00:00,340.167355,15.566666666666668,79.06666666666666,1013.0,120.2475
2018-05-24 16:00:00,338.9372,15.4425,82.11666666666666,1013.0,163.47166666666666
2018-05-24 17:00:00,301.9672185,15.475833333333334,72.80499999999999,1013.0,537.3000000000001
2018-05-24 18:00:00,279.22115,15.193333333333333,73.6075,1013.0,178.4466666666667
2018-05-24 19:00:00,191.967108,14.998333333333333,78.14999999999999,1013.0,75.81416666666667
2018-05-24 20:00:00,142.9354895,14.656666666666666,75.875,1013.0,27.455166666666667
2018-05-24 21:00:00,117.881187,14.1325,80.01666666666667,1013.8333333333334,2.6304166666666666
2018-05-24 22:00:00,110.7307745,13.862499999999999,81.89166666666667,1014.0833333333334,1.41925
2018-05-24 23:00:00,110.3890405,13.855833333333335,81.06666666666666,1014.0,1.7009166666666669
2018-05-25 00:00:00,115.7357355,13.739166666666668,81.40833333333333,1014.0,1.8485833333333332
2018-05-25 01:00:00,113.72925,13.729999999999999,82.58333333333333,1014.0,1.5463333333333333
2018-05-25 02:00:00,110.8601265,13.655833333333334,83.83333333333333,1013.25,1.918
2018-05-25 03:00:00,106.703164,13.6275,84.93333333333332,1013.0,1.8649166666666668
2018-05-25 04:00:00,107.2981395,13.589166666666666,85.58333333333333,1013.0,1.6178333333333335
2018-05-25 05:00:00,108.783284,13.5375,85.15833333333333,1013.0,1.6316666666666666
2018-05-25 06:00:00,108.44155,13.6025,84.43333333333334,1013.0,20.758333333333333
2018-05-25 07:00:00,285.501714,13.929166666666667,84.15,1013.0,100.01666666666667
2018-05-25 08:00:00,240.8925355,14.475833333333334,81.58333333333333,1013.0,238.4333333333333
2018-05-25 09:00:00,283.7441,15.680833333333332,71.97916666666667,1013.9166666666666,516.8833333333333
